,index,q95,rodada,y_pred_XGBRFRegressor
11,23,16.2733,2242,19.684465
12,55,41.95629000000001,2242,32.724903
13,138,819.714,2242,854.16693
14,112,38.6483,2242,26.17644
15,47,0.98,2242,1.3554302
16,17,0.7619,2242,1.8837696
17,85,72.7823,2242,108.60403
18,11,2.2915,2242,3.115847
19,129,91.2264,2242,107.34394
20,76,0.9202,2242,1.2551649
21,81,60.9434,2242,74.39692
22,122,1.7296,2242,3.1858873
23,73,14.8822,2242,8.0066
24,43,1.3317,2242,1.4167315
25,132,63.9294,2242,47.734463
26,61,1.4438,2242,18.666285
27,88,5.661469999999989,2242,7.0015793
28,33,4.3,2242,8.746566
29,84,6.2164,2242,23.980383
0,114,116.727,2243,59.08259
1,140,0.0,2243,0.75870335
2,40,0.8705000000000002,2243,1.2380189
3,57,0.3474,2243,2.8002574
4,28,0.1309,2243,0.79921186
5,14,3.1201,2243,2.893571
6,99,0.2635,2243,3.1723993
7,3,1.143840000000003,2243,1.2414135
8,80,48.2795,2243,63.134712
9,136,0.1093,2243,4.213921
10,124,44.9176,2243,56.654243
11,138,819.714,2243,876.04254
12,100,0.0224,2243,14.011932
13,30,25.3048,2243,28.607435
14,17,0.7619,2243,1.7379116
15,47,0.98,2243,1.2717861
16,88,5.661469999999989,2243,8.658594
17,144,0.0,2243,1.0525461
18,145,710.2378499999994,2243,799.59375
19,67,3.9056,2243,4.278095
20,96,539.255,2243,489.6095
21,5,0.4344,2243,1.2380189
22,68,14.04103499999995,2243,23.843996
23,69,9.8188,2243,8.327398
24,54,8.7703,2243,8.144726
25,25,0.036,2243,0.79291
26,60,0.265,2243,0.80004346
27,18,0.4606,2243,1.3678483
28,16,4.3194,2243,3.8847244
29,8,1.06597,2243,2.4705782
0,149,749.272,2244,792.0471
1,11,2.2915,2244,3.1162276
2,3,1.143840000000003,2244,1.1819211
3,98,0.9242,2244,0.9433547
4,61,1.4438,2244,23.1954
5,53,0.0535,2244,0.8987819
6,32,4.744,2244,4.0421066
7,23,16.2733,2244,20.412682
8,90,21.952,2244,32.2526
9,116,651.657800000002,2244,545.463
10,110,19.308,2244,29.518892
11,140,0.0,2244,0.78703225
12,84,6.2164,2244,24.90032
13,96,539.255,2244,486.2743
14,72,1.2908,2244,1.0188009
15,59,0.9925,2244,7.031927
16,66,0.5634,2244,0.8987819
17,146,781.017,2244,740.3919
18,127,92.2362,2244,89.142525
19,113,37.4758,2244,28.747828
20,89,14.256,2244,30.792538
21,69,9.8188,2244,8.183765
22,104,60.6356,2244,28.572866
23,132,63.9294,2244,47.624588
24,100,0.0224,2244,17.005817
25,34,1.8049,2244,2.7358727
26,49,0.5381,2244,0.8845149
27,5,0.4344,2244,1.2542669
28,85,72.7823,2244,113.65244
29,42,11.5124,2244,3.3956943
0,77,1.0102,2245,1.60692
1,105,3.8259,2245,2.1246753
2,126,26.5578,2245,36.924065
3,108,521.196,2245,557.27167
4,38,230.307,2245,152.60802
5,2,4.9898,2245,3.9897997
6,107,592.418,2245,557.27167
7,106,64.84307000000018,2245,57.98162
8,88,5.661469999999989,2245,6.4171476
9,110,19.308,2245,45.203342
10,97,499.1056,2245,557.27167
11,67,3.9056,2245,4.2837095
12,26,0.0785,2245,0.538139
13,85,72.7823,2245,93.20984
14,50,1.4889,2245,0.9558257
15,122,1.7296,2245,3.182378
16,74,14.6056,2245,20.032871
17,82,0.8080000000000002,2245,0.5252663
18,51,27.9617,2245,24.352207
19,30,25.3048,2245,22.782396
20,146,781.017,2245,807.41406
21,48,26.3377,2245,24.218018
22,78,1.1114,2245,1.4833009
23,145,710.2378499999994,2245,807.41406
24,45,1.523,2245,1.0718182
25,138,819.714,2245,862.1553
26,84,6.2164,2245,23.310242
27,35,267.5,2245,152.60802
28,8,1.06597,2245,2.1861625
29,66,0.5634,2245,0.5732113
0,118,674.9713000000012,2246,650.74866
1,123,22.3438,2246,23.14792
2,97,499.1056,2246,546.8608
3,104,60.6356,2246,33.456223
4,45,1.523,2246,1.1280651
5,21,1.91,2246,1.39679
6,3,1.143840000000003,2246,1.0816762
7,76,0.9202,2246,1.0586421
8,126,26.5578,2246,34.353207
9,29,0.2903,2246,0.8200857
10,40,0.8705000000000002,2246,1.2069807
11,54,8.7703,2246,10.818627
12,117,653.749,2246,650.74866
13,9,50.0127,2246,33.15842
14,135,0.0813,2246,1.2069616
15,74,14.6056,2246,20.066557
16,49,0.5381,2246,0.8200857
17,43,1.3317,2246,1.027767
18,8,1.06597,2246,1.2765474
19,102,29.2342,2246,24.3167
20,69,9.8188,2246,8.50644
21,48,26.3377,2246,22.280054
22,94,480.486,2246,447.3986
23,6,4.138,2246,1.4407263
24,30,25.3048,2246,25.500156
25,23,16.2733,2246,18.432318
26,114,116.727,2246,54.903923
27,19,1.9377,2246,1.39679
28,143,0.0,2246,0.8200857
29,142,0.0,2246,5.7758365
0,121,25.9419,2247,25.14068
1,28,0.1309,2247,0.97923887
2,136,0.1093,2247,3.8540018
3,97,499.1056,2247,539.37946
4,27,0.1986199999999995,2247,0.97923887
5,21,1.91,2247,1.4031656
6,146,781.017,2247,804.3889
7,43,1.3317,2247,1.2183845
8,144,0.0,2247,1.4360216
9,68,14.04103499999995,2247,25.857937
10,6,4.138,2247,1.5149853
11,102,29.2342,2247,20.930725
12,19,1.9377,2247,1.4031656
13,130,23.9332,2247,21.914312
14,118,674.9713000000012,2247,660.55756
15,47,0.98,2247,1.2183845
16,100,0.0224,2247,14.702538
17,24,19.7695,2247,23.422775
18,87,3.9026,2247,7.5959835
19,62,0.9316,2247,1.1965415
20,53,0.0535,2247,0.96871793
21,16,4.3194,2247,3.9929237
22,145,710.2378499999994,2247,804.3889
23,81,60.9434,2247,68.52813
24,79,19.0626,2247,26.715952
25,110,19.308,2247,37.535145
26,49,0.5381,2247,0.9368957
27,82,0.8080000000000002,2247,0.9368957
28,65,4.2191,2247,4.3871903
29,18,0.4606,2247,1.2814872
0,71,1.5634,2248,3.2368698
1,103,35.2917,2248,16.414116
2,13,0.6751,2248,0.8498094
3,39,1.46,2248,1.1211151
4,32,4.744,2248,5.1469083
5,3,1.143840000000003,2248,1.0792607
6,137,893.539,2248,705.6319
7,48,26.3377,2248,22.662594
8,40,0.8705000000000002,2248,1.1211151
9,69,9.8188,2248,6.367597
10,75,16.5676,2248,20.546547
11,140,0.0,2248,0.82468534
12,52,30.8772,2248,45.51389
13,18,0.4606,2248,1.5520877
14,89,14.256,2248,41.100033
15,90,21.952,2248,34.441597
16,99,0.2635,2248,2.2521443
17,130,23.9332,2248,21.859526
18,49,0.5381,2248,0.6692097
19,148,804.869,2248,750.1752
20,128,90.0729,2248,89.1398
21,70,24.3336,2248,42.4279
22,101,0.0,2248,49.40191
23,80,48.2795,2248,73.079834
24,110,19.308,2248,37.136894
25,108,521.196,2248,602.91077
26,8,1.06597,2248,2.193884
27,131,65.8824,2248,55.16599
28,62,0.9316,2248,1.3194317
29,78,1.1114,2248,1.578482
0,116,651.657800000002,2249,541.6283
1,14,3.1201,2249,4.0616083
2,126,26.5578,2249,27.27698
3,103,35.2917,2249,18.720459
4,91,2.2008,2249,2.809043
5,125,4.1632,2249,15.964122
6,2,4.9898,2249,2.9062195
7,100,0.0224,2249,17.089693
8,88,5.661469999999989,2249,8.194124
9,50,1.4889,2249,1.2174658
10,90,21.952,2249,29.856554
11,77,1.0102,2249,1.3546318
12,35,267.5,2249,179.30867
13,6,4.138,2249,1.8842005
14,148,804.869,2249,756.00934
15,112,38.6483,2249,24.238348
16,143,0.0,2249,0.5786499
17,13,0.6751,2249,0.77668107
18,129,91.2264,2249,94.05923
19,17,0.7619,2249,1.3602198
20,16,4.3194,2249,4.294382
21,121,25.9419,2249,22.218885
22,64,1.3146,2249,1.4031376
23,74,14.6056,2249,18.22542
24,132,63.9294,2249,47.04483
25,98,0.9242,2249,0.70682514
26,30,25.3048,2249,24.377893
27,44,18.8523,2249,13.967449
28,97,499.1056,2249,538.5495
29,92,26.507345,2249,30.898935
0,141,806.112,2250,852.78534
1,49,0.5381,2250,0.70766324
2,10,7.8011,2250,6.7533913
3,136,0.1093,2250,3.458919
4,12,4.6613,2250,5.0599685
5,116,651.657800000002,2250,546.0882
6,97,499.1056,2250,497.11047
7,62,0.9316,2250,1.4359647
8,30,25.3048,2250,26.148893
9,14,3.1201,2250,3.6211512
10,114,116.727,2250,51.338856
11,58,49.4681,2250,32.616608
12,143,0.0,2250,0.70766324
13,21,1.91,2250,1.7026988
14,130,23.9332,2250,18.265518
15,74,14.6056,2250,19.687004
16,18,0.4606,2250,1.5633775
17,13,0.6751,2250,0.7469432
18,64,1.3146,2250,1.7088939
19,1,7.1585,2250,2.4645066
20,8,1.06597,2250,1.9657224
21,90,21.952,2250,29.372137
22,133,155.102,2250,104.87724
23,39,1.46,2250,0.95439404
24,122,1.7296,2250,4.5065165
25,138,819.714,2250,852.78534
26,145,710.2378499999994,2250,844.21765
27,134,0.0,2250,2.0503104
28,96,539.255,2250,497.11047
29,23,16.2733,2250,17.912968
0,26,0.0785,2251,0.91976285
1,5,0.4344,2251,1.2423046
2,12,4.6613,2251,4.813558
3,0,2.601039999999997,2251,2.7187407
4,115,100.569,2251,87.475365
5,3,1.143840000000003,2251,2.573005
6,4,30.2281,2251,20.436419
7,125,4.1632,2251,7.739697
8,24,19.7695,2251,19.36709
9,89,14.256,2251,36.918537
10,40,0.8705000000000002,2251,1.2585399
11,85,72.7823,2251,104.51017
12,31,2.27,2251,3.7866204
13,32,4.744,2251,4.9889517
14,93,19.7051,2251,39.387424
15,90,21.952,2251,37.779083
16,54,8.7703,2251,8.421264
17,109,21.0648,2251,7.338245
18,106,64.84307000000018,2251,55.1838
19,131,65.8824,2251,51.21971
20,108,521.196,2251,596.71844
21,79,19.0626,2251,32.173756
22,29,0.2903,2251,0.91147923
23,18,0.4606,2251,1.2184398
24,121,25.9419,2251,28.406681
25,116,651.657800000002,2251,596.71844
26,6,4.138,2251,2.6866734
27,68,14.04103499999995,2251,24.843493
28,88,5.661469999999989,2251,9.338684
29,123,22.3438,2251,20.465405
0,51,27.9617,2252,22.374123
1,119,649.721,2252,671.14514
2,141,806.112,2252,785.7645
3,76,0.9202,2252,1.3117428
4,73,14.8822,2252,7.276362
5,78,1.1114,2252,1.6023903
6,77,1.0102,2252,1.8046205
7,6,4.138,2252,3.2966206
8,118,674.9713000000012,2252,671.14514
9,114,116.727,2252,63.158817
10,31,2.27,2252,4.5855894
11,67,3.9056,2252,3.8876925
12,71,1.5634,2252,2.4091268
13,32,4.744,2252,4.5746994
14,5,0.4344,2252,1.4149837
15,79,19.0626,2252,26.969587
16,17,0.7619,2252,1.6336741
17,54,8.7703,2252,8.337545
18,11,2.2915,2252,3.4977338
19,39,1.46,2252,1.3792171
20,28,0.1309,2252,0.6460569
21,33,4.3,2252,4.233672
22,95,6.8993,2252,1.8248239
23,37,9.669585,2252,20.074268
24,80,48.2795,2252,62.47254
25,55,41.95629000000001,2252,28.776062
26,107,592.418,2252,506.8773
27,61,1.4438,2252,16.746908
28,109,21.0648,2252,4.3718624
29,69,9.8188,2252,6.3753276
0,105,3.8259,2253,2.048597
1,136,0.1093,2253,4.219883
2,67,3.9056,2253,4.7949057
3,52,30.8772,2253,27.455587
4,88,5.661469999999989,2253,8.53772
5,12,4.6613,2253,5.0621943
6,98,0.9242,2253,1.5000745
7,111,30.2317,2253,19.501657
8,19,1.9377,2253,1.4241512
9,53,0.0535,2253,0.9771917
10,140,0.0,2253,1.2348939
11,78,1.1114,2253,1.3509986
12,144,0.0,2253,1.1850578
13,143,0.0,2253,1.0040526
14,97,499.1056,2253,546.5149
15,94,480.486,2253,446.2803
16,80,48.2795,2253,84.539314
17,60,0.265,2253,0.961292
18,39,1.46,2253,1.1356865
19,102,29.2342,2253,18.428648
20,119,649.721,2253,682.7664
21,135,0.0813,2253,1.8577586
22,47,0.98,2253,1.1913016
23,36,2.8698,2253,1.6882532
24,48,26.3377,2253,22.711828
25,56,1.0565,2253,1.5196922
26,2,4.9898,2253,4.0730333
27,148,804.869,2253,756.77655
28,110,19.308,2253,37.908325
29,27,0.1986199999999995,2253,0.94873023
0,68,14.04103499999995,2254,23.303713
1,72,1.2908,2254,1.0844903
2,131,65.8824,2254,54.642967
3,122,1.7296,2254,2.6911871
4,32,4.744,2254,3.0491228
5,54,8.7703,2254,13.889969
6,101,0.0,2254,71.356606
7,145,710.2378499999994,2254,822.6469
8,73,14.8822,2254,12.894075
9,67,3.9056,2254,2.113502
10,107,592.418,2254,525.3043
11,124,44.9176,2254,70.157684
12,71,1.5634,2254,2.32241
13,47,0.98,2254,1.0999475
14,140,0.0,2254,0.92780507
15,149,749.272,2254,811.07996
16,74,14.6056,2254,20.836464
17,87,3.9026,2254,8.165837
18,55,41.95629000000001,2254,35.844925
19,83,4.8713,2254,13.726765
20,108,521.196,2254,525.3043
21,26,0.0785,2254,0.6649343
22,42,11.5124,2254,2.912242
23,117,653.749,2254,652.65326
24,105,3.8259,2254,2.0883965
25,146,781.017,2254,822.6469
26,125,4.1632,2254,10.257802
27,34,1.8049,2254,1.7951946
28,141,806.112,2254,822.6469
29,95,6.8993,2254,1.7389987
0,87,3.9026,2255,7.0075407
1,97,499.1056,2255,480.4827
2,58,49.4681,2255,46.24909
3,13,0.6751,2255,0.8007461
4,30,25.3048,2255,23.306442
5,86,417.366,2255,380.02863
6,126,26.5578,2255,27.524328
7,56,1.0565,2255,2.3757563
8,28,0.1309,2255,0.73303986
9,91,2.2008,2255,3.3902502
10,106,64.84307000000018,2255,54.876152
11,119,649.721,2255,695.84357
12,96,539.255,2255,480.4827
13,55,41.95629000000001,2255,34.460045
14,82,0.8080000000000002,2255,0.76247025
15,103,35.2917,2255,15.859785
16,149,749.272,2255,744.79694
17,8,1.06597,2255,2.570713
18,10,7.8011,2255,7.64483
19,37,9.669585,2255,19.998905
20,113,37.4758,2255,30.267078
21,67,3.9056,2255,4.8337727
22,14,3.1201,2255,3.5139964
23,41,3.4419,2255,1.1662428
24,143,0.0,2255,0.7081375
25,148,804.869,2255,744.79694
26,76,0.9202,2255,0.96838295
27,48,26.3377,2255,21.537483
28,36,2.8698,2255,2.4704685
29,54,8.7703,2255,9.957305
0,84,6.2164,2256,26.628464
1,68,14.04103499999995,2256,22.699697
2,49,0.5381,2256,0.739863
3,23,16.2733,2256,20.81719
4,140,0.0,2256,1.7271492
5,135,0.0813,2256,0.95801455
6,148,804.869,2256,792.77856
7,82,0.8080000000000002,2256,0.8072496
8,41,3.4419,2256,1.1079113
9,69,9.8188,2256,7.33691
10,122,1.7296,2256,6.7384377
11,146,781.017,2256,796.05396
12,120,12.7955,2256,18.168516
13,142,0.0,2256,4.7989597
14,73,14.8822,2256,7.7343187
15,145,710.2378499999994,2256,796.05396
16,88,5.661469999999989,2256,6.9945903
17,48,26.3377,2256,24.336927
18,129,91.2264,2256,100.62683
19,19,1.9377,2256,1.2942245
20,77,1.0102,2256,1.1215966
21,13,0.6751,2256,0.75091034
22,102,29.2342,2256,29.242615
23,111,30.2317,2256,21.784477
24,93,19.7051,2256,31.807978
25,56,1.0565,2256,2.054844
26,37,9.669585,2256,20.52633
27,139,0.0,2256,1.7969215
28,50,1.4889,2256,1.0006793
29,61,1.4438,2256,16.147997
0,51,27.9617,2257,18.515827
1,24,19.7695,2257,18.736387
2,60,0.265,2257,0.8433434
3,57,0.3474,2257,2.5040655
4,34,1.8049,2257,2.4117837
5,22,12.6221,2257,6.9608555
6,146,781.017,2257,746.6961
7,27,0.1986199999999995,2257,0.8906803
8,115,100.569,2257,97.44122
9,144,0.0,2257,0.95686305
10,55,41.95629000000001,2257,40.518826
11,101,0.0,2257,79.60306
12,50,1.4889,2257,1.1361996
13,103,35.2917,2257,17.040417
14,44,18.8523,2257,13.746862
15,28,0.1309,2257,0.8906803
16,45,1.523,2257,1.3208286
17,47,0.98,2257,1.1559025
18,89,14.256,2257,30.53614
19,124,44.9176,2257,82.68765
20,14,3.1201,2257,3.8216872
21,4,30.2281,2257,20.636423
22,25,0.036,2257,0.88261795
23,128,90.0729,2257,92.63812
24,70,24.3336,2257,42.03519
25,107,592.418,2257,504.06516
26,15,20.7338,2257,22.061209
27,61,1.4438,2257,10.358805
28,123,22.3438,2257,23.238653
29,126,26.5578,2257,27.663754
0,14,3.1201,2258,4.7172837
1,114,116.727,2258,45.33264
2,46,21.8598,2258,21.435982
3,82,0.8080000000000002,2258,0.63644576
4,73,14.8822,2258,7.13598
5,123,22.3438,2258,23.412262
6,28,0.1309,2258,0.665735
7,71,1.5634,2258,4.6880555
8,137,893.539,2258,689.3287
9,120,12.7955,2258,18.278843
10,25,0.036,2258,0.6410749
11,105,3.8259,2258,1.182867
12,106,64.84307000000018,2258,57.919353
13,1,7.1585,2258,3.640291
14,31,2.27,2258,3.5233762
15,8,1.06597,2258,1.8837693
16,20,2.254,2258,1.5325167
17,33,4.3,2258,5.536579
18,101,0.0,2258,50.034103
19,122,1.7296,2258,4.6751966
20,24,19.7695,2258,19.763824
21,11,2.2915,2258,1.7545779
22,84,6.2164,2258,24.113775
23,5,0.4344,2258,1.2591999
24,146,781.017,2258,736.8724
25,59,0.9925,2258,7.6019626
26,56,1.0565,2258,1.0346062
27,38,230.307,2258,288.17697
28,4,30.2281,2258,23.859015
29,22,12.6221,2258,7.8733134
0,55,41.95629000000001,2259,30.536572
1,59,0.9925,2259,7.021963
2,6,4.138,2259,1.5051149
3,43,1.3317,2259,1.233128
4,18,0.4606,2259,1.2948459
5,119,649.721,2259,667.1743
6,24,19.7695,2259,23.203499
7,42,11.5124,2259,3.2078276
8,118,674.9713000000012,2259,667.1743
9,141,806.112,2259,675.2496
10,139,0.0,2259,0.77677596
11,102,29.2342,2259,25.657757
12,69,9.8188,2259,7.6553407
13,131,65.8824,2259,42.094116
14,17,0.7619,2259,1.3864974
15,80,48.2795,2259,105.75764
16,30,25.3048,2259,26.387993
17,106,64.84307000000018,2259,53.334576
18,54,8.7703,2259,9.626806
19,94,480.486,2259,428.288
20,20,2.254,2259,1.6465338
21,136,0.1093,2259,3.1540368
22,58,49.4681,2259,53.77562
23,137,893.539,2259,667.1743
24,138,819.714,2259,675.2496
25,128,90.0729,2259,92.13609
26,15,20.7338,2259,32.12145
27,16,4.3194,2259,3.1653595
28,143,0.0,2259,0.7445137
29,72,1.2908,2259,1.2110714
0,97,499.1056,2260,544.0035
1,4,30.2281,2260,24.393526
2,111,30.2317,2260,20.181633
3,118,674.9713000000012,2260,662.3087
4,94,480.486,2260,438.88644
5,108,521.196,2260,595.1274
6,90,21.952,2260,39.690582
7,59,0.9925,2260,6.3542857
8,74,14.6056,2260,19.401571
9,129,91.2264,2260,91.991516
10,127,92.2362,2260,90.28975
11,36,2.8698,2260,2.850983
12,41,3.4419,2260,1.0665936
13,14,3.1201,2260,3.5184765
14,61,1.4438,2260,12.231131
15,93,19.7051,2260,39.47782
16,114,116.727,2260,58.188725
17,35,267.5,2260,177.93326
18,65,4.2191,2260,3.8392496
19,57,0.3474,2260,2.6872485
20,122,1.7296,2260,4.67741
21,42,11.5124,2260,3.7617092
22,24,19.7695,2260,20.279173
23,68,14.04103499999995,2260,24.16868
24,28,0.1309,2260,0.67152864
25,78,1.1114,2260,1.0172524
26,19,1.9377,2260,1.2188511
27,145,710.2378499999994,2260,798.9664
28,62,0.9316,2260,0.9217325
29,34,1.8049,2260,2.850983
0,80,48.2795,2261,124.6104
1,86,417.366,2261,389.4669
2,92,26.507345,2261,41.4184
3,85,72.7823,2261,143.35323
4,93,19.7051,2261,41.638866
5,116,651.657800000002,2261,538.83997
6,101,0.0,2261,67.06049
7,82,0.8080000000000002,2261,0.85206914
8,5,0.4344,2261,1.2714226
9,38,230.307,2261,295.39905
10,6,4.138,2261,1.3120039
11,139,0.0,2261,1.089822
12,130,23.9332,2261,22.226364
13,81,60.9434,2261,121.03998
14,71,1.5634,2261,2.5571432
15,94,480.486,2261,389.4669
16,99,0.2635,2261,2.7153864
17,32,4.744,2261,4.936361
18,0,2.601039999999997,2261,1.4355228
19,100,0.0224,2261,37.94033
20,34,1.8049,2261,2.5095167
21,30,25.3048,2261,24.432775
22,66,0.5634,2261,0.8619416
23,52,30.8772,2261,28.530893
24,95,6.8993,2261,2.7574015
25,12,4.6613,2261,5.0351396
26,140,0.0,2261,1.1010964
27,25,0.036,2261,0.85374
28,136,0.1093,2261,6.655076
29,135,0.0813,2261,3.231952
0,66,0.5634,2262,0.9341571
1,84,6.2164,2262,23.284662
2,33,4.3,2262,7.9814706
3,97,499.1056,2262,490.82538
4,27,0.1986199999999995,2262,0.9251773
5,18,0.4606,2262,1.4433906
6,135,0.0813,2262,1.210202
7,48,26.3377,2262,23.29256
8,110,19.308,2262,36.49752
9,107,592.418,2262,490.82538
10,138,819.714,2262,878.4342
11,98,0.9242,2262,1.194987
12,52,30.8772,2262,31.232372
13,21,1.91,2262,1.5869548
14,99,0.2635,2262,2.4780183
15,83,4.8713,2262,15.501645
16,62,0.9316,2262,1.2334449
17,119,649.721,2262,703.98553
18,0,2.601039999999997,2262,1.6576483
19,40,0.8705000000000002,2262,1.2127392
20,86,417.366,2262,379.89435
21,60,0.265,2262,0.907294
22,139,0.0,2262,0.8784892
23,96,539.255,2262,490.82538
24,24,19.7695,2262,21.285522
25,113,37.4758,2262,36.00634
26,95,6.8993,2262,2.6171117
27,145,710.2378499999994,2262,800.87933
28,23,16.2733,2262,19.504284
29,3,1.143840000000003,2262,1.49529
0,115,100.569,2263,56.693153
1,67,3.9056,2263,3.0989718
2,138,819.714,2263,871.95715
3,107,592.418,2263,505.3863
4,57,0.3474,2263,2.4883637
5,43,1.3317,2263,1.1923987
6,39,1.46,2263,1.1951461
7,125,4.1632,2263,15.088734
8,75,16.5676,2263,20.54938
9,26,0.0785,2263,0.6770935
10,33,4.3,2263,8.385232
11,144,0.0,2263,0.6220865
12,148,804.869,2263,772.1735
13,8,1.06597,2263,2.843598
14,22,12.6221,2263,7.583986
15,110,19.308,2263,38.108006
16,128,90.0729,2263,90.2646
17,130,23.9332,2263,24.75434
18,1,7.1585,2263,3.0458777
19,73,14.8822,2263,9.43103
20,27,0.1986199999999995,2263,0.68276215
21,90,21.952,2263,31.547255
22,81,60.9434,2263,74.8161
23,42,11.5124,2263,3.2722247
24,40,0.8705000000000002,2263,1.1951461
25,121,25.9419,2263,24.949537
26,114,116.727,2263,53.719135
27,145,710.2378499999994,2263,787.24164
28,116,651.657800000002,2263,539.05145
29,56,1.0565,2263,2.427156
0,81,60.9434,2264,80.06227
1,95,6.8993,2264,2.997251
2,88,5.661469999999989,2264,7.2055717
3,91,2.2008,2264,2.8679442
4,142,0.0,2264,8.525113
5,83,4.8713,2264,11.004876
6,67,3.9056,2264,4.301617
7,24,19.7695,2264,20.643839
8,123,22.3438,2264,20.986732
9,75,16.5676,2264,20.721197
10,117,653.749,2264,648.27075
11,22,12.6221,2264,8.251118
12,137,893.539,2264,676.0711
13,70,24.3336,2264,37.44165
14,4,30.2281,2264,22.899435
15,72,1.2908,2264,1.0070683
16,126,26.5578,2264,29.98796
17,23,16.2733,2264,15.132624
18,118,674.9713000000012,2264,648.27075
19,132,63.9294,2264,44.58162
20,5,0.4344,2264,1.283647
21,99,0.2635,2264,2.6612964
22,14,3.1201,2264,2.1477084
23,89,14.256,2264,33.098515
24,108,521.196,2264,594.14777
25,6,4.138,2264,1.7127031
26,127,92.2362,2264,94.17904
27,138,819.714,2264,676.0711
28,44,18.8523,2264,14.54401
29,32,4.744,2264,5.0738287
0,137,893.539,2265,674.5953
1,30,25.3048,2265,24.948957
2,132,63.9294,2265,44.73086
3,92,26.507345,2265,36.756237
4,28,0.1309,2265,0.6794799
5,93,19.7051,2265,37.7964
6,133,155.102,2265,135.12502
7,27,0.1986199999999995,2265,0.6794799
8,76,0.9202,2265,0.9504903
9,51,27.9617,2265,24.767033
10,113,37.4758,2265,28.375488
11,77,1.0102,2265,1.6982303
12,37,9.669585,2265,18.350025
13,26,0.0785,2265,0.6615785
14,75,16.5676,2265,20.035484
15,13,0.6751,2265,0.92467624
16,99,0.2635,2265,2.4237542
17,102,29.2342,2265,21.991632
18,141,806.112,2265,754.9587
19,0,2.601039999999997,2265,1.0563595
20,1,7.1585,2265,2.7197447
21,38,230.307,2265,286.8634
22,128,90.0729,2265,90.05527
23,18,0.4606,2265,1.6260893
24,47,0.98,2265,1.5726147
25,11,2.2915,2265,2.0647883
26,78,1.1114,2265,1.6384985
27,65,4.2191,2265,5.2644467
28,107,592.418,2265,503.61993
29,59,0.9925,2265,9.329182
0,105,3.8259,2266,4.3045187
1,66,0.5634,2266,0.97124743
2,5,0.4344,2266,1.2316625
3,52,30.8772,2266,31.639938
4,116,651.657800000002,2266,537.2211
5,20,2.254,2266,1.2625597
6,91,2.2008,2266,3.018751
7,144,0.0,2266,1.0543401
8,32,4.744,2266,5.4329376
9,143,0.0,2266,1.0299947
10,92,26.507345,2266,28.388489
11,74,14.6056,2266,19.989958
12,97,499.1056,2266,538.14233
13,147,0.0,2266,1.050884
14,15,20.7338,2266,27.157274
15,65,4.2191,2266,4.8271675
16,41,3.4419,2266,1.2471635
17,45,1.523,2266,1.0226448
18,31,2.27,2266,4.343959
19,16,4.3194,2266,4.3995934
20,60,0.265,2266,0.97124743
21,84,6.2164,2266,23.163216
22,22,12.6221,2266,7.665059
23,51,27.9617,2266,23.543888
24,69,9.8188,2266,7.0293646
25,18,0.4606,2266,1.0962265
26,87,3.9026,2266,6.726061
27,98,0.9242,2266,3.1015823
28,12,4.6613,2266,5.511032
29,134,0.0,2266,3.506746
0,76,0.9202,2267,0.9654746
1,114,116.727,2267,78.47397
2,14,3.1201,2267,3.095705
3,99,0.2635,2267,2.7868476
4,66,0.5634,2267,0.64519835
5,124,44.9176,2267,71.904945
6,52,30.8772,2267,35.02209
7,84,6.2164,2267,24.377466
8,12,4.6613,2267,5.563987
9,86,417.366,2267,375.46436
10,89,14.256,2267,29.48293
11,80,48.2795,2267,54.121464
12,8,1.06597,2267,2.3471327
13,57,0.3474,2267,2.664688
14,118,674.9713000000012,2267,656.0652
15,110,19.308,2267,42.897114
16,11,2.2915,2267,3.180254
17,31,2.27,2267,4.259211
18,128,90.0729,2267,94.42703
19,68,14.04103499999995,2267,24.890728
20,105,3.8259,2267,2.1959295
21,103,35.2917,2267,17.028963
22,54,8.7703,2267,8.266677
23,85,72.7823,2267,99.00318
24,0,2.601039999999997,2267,1.5389112
25,127,92.2362,2267,96.61086
26,149,749.272,2267,791.3202
27,120,12.7955,2267,18.366922
28,16,4.3194,2267,3.9525108
29,74,14.6056,2267,22.435667
0,56,1.0565,2268,2.0672665
1,94,480.486,2268,382.3752
2,88,5.661469999999989,2268,10.010178
3,122,1.7296,2268,2.770743
4,95,6.8993,2268,2.4997067
5,147,0.0,2268,0.8364146
6,111,30.2317,2268,23.35495
7,76,0.9202,2268,0.9678715
8,79,19.0626,2268,24.916224
9,42,11.5124,2268,2.9548578
10,121,25.9419,2268,25.387379
11,144,0.0,2268,0.7991679
12,140,0.0,2268,0.8272593
13,81,60.9434,2268,82.26818
14,128,90.0729,2268,92.3477
15,48,26.3377,2268,23.00932
16,55,41.95629000000001,2268,37.327087
17,120,12.7955,2268,17.587769
18,87,3.9026,2268,8.271376
19,127,92.2362,2268,90.99345
20,71,1.5634,2268,2.50215
21,14,3.1201,2268,2.839788
22,86,417.366,2268,382.3752
23,45,1.523,2268,1.1744684
24,149,749.272,2268,792.2039
25,130,23.9332,2268,22.211603
26,28,0.1309,2268,0.80010676
27,2,4.9898,2268,3.7535558
28,143,0.0,2268,0.8206141
29,90,21.952,2268,30.116816
0,144,0.0,2269,1.6137366
1,78,1.1114,2269,1.1782737
